"","X.3","compound","CAS","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","Clint","unit.Clint","method.Clint","reference.Clint","original.reference.Clint","conc.enzymes.Clint","unit.conc.enzymes.Clint","scaling.factor","Fuinc","method.Fuinc","dose","dose.units","Cmax","Cmax.units","reference","original.reference","X","X.1","X.2","rownr","time","Aad","Abo","Abr","Agu","Ahe","Aki","Ali","Alu","Amu","Ask","Asp","Ate","Ave","Aar","Are","D","AliClearance","AkiClearance","ERROR","MASSBBAL","Calculated","Cplasmavenous","Cadipose","Cbone","Cbrain","Cgut","Cheart","Ckidney","Cliver","Clung","Cmuscle","Cskin","Cspleen","Cgonads","Cvenous","Carterial"
"1",17,"2,4-D","94-75-7",0.982535244590852,0.763595654174034,"in silico","BASF",0.0448378442523629,0.085827374073432,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",2.81,NA,2.5,-0.99,"BASF","No",2.57032971512226e-05,0.999974296702849,0,2,0.0250143283905305,0.0487120096660783,0.0366056482318526,0.081221535857559,0.0822201507592369,0.0703097357723828,0.0501634415376957,0.103641007070615,0.0408784965278629,0.127669608823475,0.0565072849291197,"RodgersRowland",0,"ul/min/mg S9","S9","this work","this work",2,"mg S9/ml",165,0.869,"in silico",1,"mg/kg",1.221333333,"mg/L","httk","RTI 2015",NA,NA,NA,7,2.4,0.00209901200206047,0.00384812625623164,0.000228181716667404,0.00255081675145328,0.000433671332961151,0.000771417307748341,0.00217171229665828,0.000646051510415388,0.0239131943843405,0.0253408061359098,0.000162571788731806,0.000593912488015882,0.0514268011288898,0.0257732360310606,0.0022392476321298,0.0180593191086248,0,0.0306408356715964,6.93529854251242e-12,1.00000000000001,0.190898913543495,4.79503973229741,0.119943542974884,0.233573672608901,0.175524397436464,0.392433346377427,0.394246666328319,0.3353988294558,0.241301366295364,0.496962700319529,0.196009790035578,0.612096766567869,0.270952981219677,0.196010722117453,4.79503973229741,4.79502065694152
"2",21,"2,4-D","94-75-7",0.982535244590852,0.763595654174034,"in silico",NA,0.029757511,0.057795181257969,"in vitro","httk","Wetmore 2013","monoproticAcid",2.87,NA,2.649834341,-0.024383446,"ADMET","No",2.95112213287771e-05,0.999970488778671,0,2,0.0231735672990197,0.0457289297066894,0.0307300924757984,0.075066849493106,0.0756015598645284,0.0640743713869249,0.0448126387021982,0.0971688751551987,0.0357012091295639,0.121825762778047,0.050492139090928,"RodgersRowland",13.0924556,"ul/min/mg microsomes","in silico","CYP_RLM_CLint_bound","AMDT predictor",0.001,"NA, 0.001 added so that it does not influence the calculations",45,1,"in silico",1,"mg/kg",1.221333333,"mg/L","httk","RTI 2015",NA,NA,NA,8,1.5,0.00143609686324281,0.00266789514056792,0.000141469645522917,0.00177117259622936,0.000294496464245295,0.000520093727280245,0.00143150011772413,0.0004473347832107,0.0154235668240297,0.017854434778561,0.000107283057801706,0.000383064646931339,0.0379803995576381,0.0190342894831713,0.00144429630882759,0.0437259533429893,0.0371125052179026,0.00912306098767929,-2.45134451628426e-11,0.999999999999953,0.190898913543555,3.54129599605017,0.0820626778995892,0.161935972113379,0.108822804248397,0.272488091727594,0.267724058404814,0.22612770751315,0.159055568636014,0.344103679392846,0.12642267888549,0.431266540544953,0.178805096336176,0.12642397588493,3.54129599605017,3.54126315965977
"3",28,"2,4-D","94-75-7",0.982535244590852,0.763595654174034,"in silico","BASF",0.0448378442523629,0.085827374073432,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",2.81,NA,2.5,-0.99,"BASF","No",2.57032971512226e-05,0.999974296702849,0,2,0.261446385755013,0.0607105064977446,0.330772005104553,0.113918557581243,0.0964555908880599,0.139645384413501,0.113634866126754,0.0853539444616065,0.101096403083402,0.323382003415972,0.110777696226196,"Schmitt",0,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.977,"in silico",1,"mg/kg",1.221333333,"mg/L","httk","RTI 2015",NA,NA,NA,2,2.9,0.0138074495645017,0.00301845070364477,0.00129767969594941,0.0022512208914711,0.000320194900569085,0.000964283347319013,0.00309595684163181,0.000334857946762039,0.0372212098116666,0.0403961058569816,0.000200584857449592,0.000924429324455208,0.0323661432959908,0.0162208114843542,0.00348536912285453,0.0110496100847316,0,0.0239445558132707,-4.99719519719396e-11,0.999999999999905,0.190898913543604,3.0178222187404,0.788997117971528,0.183214003256132,0.998215150730312,0.346341675610938,0.291086273244623,0.419253629269136,0.343995204625757,0.257583035970799,0.305091883702186,0.975751349202453,0.334308095749319,0.305092186288847,3.0178222187404,3.017825392438
"4",29,"2,4-D","94-75-7",0.982535244590852,0.763595654174034,"in silico","BASF",0.0448378442523629,0.085827374073432,"in silico","LobellSivarajah","LobellSivarajah","monoproticAcid",2.81,NA,2.5,-0.99,"BASF","No",2.57032971512226e-05,0.999974296702849,0,2,0.261446385755013,0.0607105064977446,0.330772005104553,0.113918557581243,0.0964555908880599,0.139645384413501,0.113634866126754,0.0853539444616065,0.101096403083402,0.323382003415972,0.110777696226196,"Schmitt",0,"ul/min/mg S9","S9","this work","this work",2,"mg S9/ml",165,0.869,"in silico",1,"mg/kg",1.221333333,"mg/L","httk","RTI 2015",NA,NA,NA,1,2.9,0.0138074495645017,0.00301845070364477,0.00129767969594941,0.0022512208914711,0.000320194900569085,0.000964283347319013,0.00309595684163181,0.000334857946762039,0.0372212098116666,0.0403961058569816,0.000200584857449592,0.000924429324455208,0.0323661432959908,0.0162208114843542,0.00348536912285453,0.0110496100847316,0,0.0239445558132707,-4.99719519719396e-11,0.999999999999905,0.190898913543604,3.0178222187404,0.788997117971528,0.183214003256132,0.998215150730312,0.346341675610938,0.291086273244623,0.419253629269136,0.343995204625757,0.257583035970799,0.305091883702186,0.975751349202453,0.334308095749319,0.305092186288847,3.0178222187404,3.017825392438
"5",34,"2,4-D","94-75-7",0.982535244590852,0.763595654174034,"in silico",NA,0.029757511,0.057795181257969,"in vitro","httk","Wetmore 2013","monoproticAcid",2.81,NA,2.5,-0.99,"BASF","No",2.57032971512226e-05,0.999974296702849,0,2,0.173513999830735,0.0402917132847438,0.219523301008658,0.0756042755144124,0.0640146366249907,0.0926783865744167,0.0754159981402812,0.056646812164164,0.0670946022712996,0.214618782064789,0.0735197815365971,"Schmitt",0,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.977,"in silico",1,"mg/kg",1.221333333,"mg/L","httk","RTI 2015",NA,NA,NA,5,3,0.0121677363995128,0.00266003199052984,0.0011435826724261,0.00197925686094937,0.000282174851192017,0.000851264771689955,0.0027256526534359,0.00029509784434505,0.0328010980405915,0.0356006142052155,0.000176767127098806,0.000814653269749543,0.0429778335397572,0.0215389744991344,0.00307150594815426,0.0100155788242203,0,0.0217970900456155,-5.74597480922622e-11,0.99999999999989,0.190898913543618,4.00725720650417,0.695299222829304,0.161458694417593,0.879678978789308,0.304501055530672,0.256522591992743,0.370115118126067,0.302850294826211,0.226998341803885,0.268861459349111,0.859918217517283,0.29461187849801,0.268862465263875,4.00725720650417,4.00725106960641
"6",36,"2,4-D","94-75-7",0.982535244590852,0.763595654174034,"in silico",NA,0.029757511,0.057795181257969,"in vitro","httk","Wetmore 2013","monoproticAcid",2.81,NA,2.5,-0.99,"BASF","No",2.57032971512226e-05,0.999974296702849,0,2,0.173513999830735,0.0402917132847438,0.219523301008658,0.0756042755144124,0.0640146366249907,0.0926783865744167,0.0754159981402812,0.056646812164164,0.0670946022712996,0.214618782064789,0.0735197815365971,"Schmitt",13.0924556,"ul/min/mg microsomes","in silico","CYP_RLM_CLint_bound","AMDT predictor",0.001,"NA, 0.001 added so that it does not influence the calculations",45,1,"in silico",1,"mg/kg",1.221333333,"mg/L","httk","RTI 2015",NA,NA,NA,11,1.7,0.00861078491769016,0.00188266896263615,0.00080935683171374,0.00142959652292465,0.000199714725711474,0.000602499516301711,0.00192997136015603,0.00020886443692887,0.0232136801751065,0.0251791328974864,0.000125109741194742,0.000576552340229852,0.0304188680418378,0.015244685323167,0.00217389022655254,0.0359250569578738,0.0340415511022358,0.00832692946364948,5.8579282657825e-11,1.00000000000011,0.190898913543397,2.83625809247905,0.492044852439438,0.114274292117521,0.622582178241338,0.219937926603792,0.181558841555886,0.261956311435526,0.214441262239559,0.160664951483746,0.19027606700907,0.608191615881314,0.20851623532457,0.190281300405892,2.83625809247905,2.83622052524037
"7",38,"Alachlor","15972-60-8",1.19135413886704,0.81983303798473,"in silico","ADMET",0.147395986415589,0.256922611131048,"in silico","LobellSivarajah","LobellSivarajah","neutral",NA,NA,2.765800925,2.765800925,"ADMET","No",1,0,0,1,6.75178082949257,5.3412872748405,4.64547287003252,4.05301010437793,6.85238209122511,3.17301217769728,3.41925054203492,0.755164532869689,1.39293793970559,3.02860664891982,1.74176061787056,"Berezhkovskiy",66.7,"ul/min/mg S10","S9","this work","this work",2,"mg S9/ml",165,0.551,"in silico",5.233333333,"mg/kg",0.000446333,"mg/L","httk","RTI 2015",NA,NA,NA,11,0.6,0.00404061151415968,0.00413568680260785,0.000310477180586696,0.00831796512729376,0.000395461716285085,0.00037819919122988,0.00212960393107279,5.18059906183072e-05,0.00829468013988935,0.0038131861848509,5.50264982308126e-05,0.000213445053781843,0.000565976974044393,0.000283620429449944,0.000836136363143385,0.100282767859557,0.070568971764569,0.000284636774811089,1.08336500061451e-13,1,0.204958259496182,0.0527717458316451,0.23089208652341,0.251028030507305,0.238828600451305,1.27968694266058,0.359510651168259,0.164434430969513,0.236622659008088,0.0398507620140825,0.0679891814745029,0.092105946493983,0.0917108303846876,0.070443912139222,0.0527717458316451,0.052766591525571
"8",46,"Alachlor","15972-60-8",1.19135413886704,0.81983303798473,"in silico",NA,0.597340569,0.747918860376731,"in vitro","httk","Wetmore 2013","neutral",NA,NA,3.59,3.59,"BASF","No",1,0,0,1,112.0109221147,18.2793677339556,15.2719145235352,13.2163608384912,23.1302913958949,10.0921381999049,10.9987158468576,1.46521920655309,3.78389866852541,9.70942750555405,4.96074411274315,"Berezhkovskiy",41.66,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.744,"in silico",5.233333333,"mg/kg",0.000446333,"mg/L","httk","RTI 2015",NA,NA,NA,5,0.7,0.00317582590555318,0.00380841058431535,0.000368336743127473,0.0246098592719013,0.000570857265183534,0.000508484480367823,0.00458099285923654,4.48951529585471e-05,0.00744732771600713,0.00243707895248162,6.96999022142916e-05,0.000209776706956971,0.000252784756519154,0.000126686669259214,0.00100051823468574,0.0890197672995831,0.0661684659997558,0.000558490996076215,-2.70841250153628e-13,0.999999999999999,0.204958259496183,0.0235696742675202,0.18147576603161,0.231163009670128,0.283335956251902,3.78613219567713,0.518961150166849,0.221080208855575,0.508999206581838,0.0345347330450363,0.0610436698033371,0.0588666413642903,0.116166503690486,0.0692332366194623,0.0235696742675202,0.0235696128854352
"9",63,"Alachlor","15972-60-8",1.19135413886704,0.81983303798473,"in silico","ADMET",0.147395986415589,0.256922611131048,"in silico","LobellSivarajah","LobellSivarajah","neutral",NA,NA,2.765800925,2.765800925,"ADMET","No",1,0,0,1,17.184710628472,1.72704319669488,2.57564847559063,1.47251712903558,2.20411289997706,1.3262254759434,1.21929723641037,0.400487252102443,0.674269843108047,2.24565458002779,0.731644371014829,"Schmitt",75.80093863,"ul/min/mg microsomes","in silico","CYP_RLM_CLint_bound","AMDT predictor",0.001,"NA, 0.001 added so that it does not influence the calculations",45,1,"in silico",5.233333333,"mg/kg",0.000446333,"mg/L","httk","RTI 2015",NA,NA,NA,10,0.7,0.0230872252040068,0.00539888681219192,0.000636050654563988,0.00396545281058021,0.000461332891541071,0.000570493886039061,0.00253174252005417,9.90334948125808e-05,0.0155706083463737,0.0133213788847653,8.35247819015716e-05,0.000387879138003707,0.00204007261902408,0.00102245882875457,0.0014656999908532,0.0890197674678387,0.0440439960781506,0.00125265508672587,6.90645187891752e-13,1,0.204958259496181,0.190216561214367,1.31927001165753,0.327701779192226,0.489269734279991,0.610069663166186,0.41939353776461,0.248040820016983,0.281304724450463,0.0761796113942929,0.127627937265358,0.321772436830079,0.139207969835953,0.128012916832907,0.190216561214367,0.190224898372942
"10",67,"Alachlor","15972-60-8",1.19135413886704,0.81983303798473,"in silico",NA,0.597340569,0.747918860376731,"in vitro","httk","Wetmore 2013","neutral",NA,NA,2.765800925,2.765800925,"ADMET","No",1,0,0,1,69.6431773655549,6.9990573752298,10.43813582288,5.96755882646835,8.93244168874663,5.3746937056255,4.94135371450296,1.62302440429829,2.73256240916953,9.10079451437073,2.96507982012068,"Schmitt",41.66,"ul/min/10^6 cells","hep","httk","Wetmore 2013",0.5,"10^6 cell/ml",125,0.887,"in silico",5.233333333,"mg/kg",0.000446333,"mg/L","httk","RTI 2015",NA,NA,NA,3,0.5,0.00331250050523189,0.00293170586114481,0.000367032472565554,0.0131123343757645,0.000322953542857443,0.000382125138463369,0.00274737892202334,7.01892158291703e-05,0.00771746928885873,0.00264416997860653,5.88438433451269e-05,0.000216660021708569,0.000356791387604049,0.000178789051534989,0.00101955325513788,0.112970788552673,0.0559615472420488,0.000587426840785515,-1.62504750092177e-13,1,0.204958259496183,0.0332672622474637,0.189285743156108,0.177948762436711,0.282332671204273,2.01728221165607,0.293594129870403,0.166141364549291,0.30526432466926,0.0539917044839772,0.0632579449906453,0.0638688400629597,0.0980730722418782,0.0715049576595937,0.0332672622474637,0.0332630793553467
